sep=,
File............:  30cycle - JAN;12.2023
System..........:  
Temperature.....:  -0.0+-0.0C
Time............:  11:20:46-12:41:18
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
Reference.......:   0.5498549;  1.2776189 PO/PF  0; 3444
Cyclic voltammogram
Lines:   15100
Columns: 8
Number,Time/s,Potential/V,Current/A,TC:K;V=201/C,TC:K;V=201/C,NTC/C,pos_x_fi/m,pos_x_la/m
233,7.424e+01,0.734456,1.202e-05,9.053e+00,8.616e+00,3.882e+01,9.853e-02,4.140e-02
234,7.456e+01,0.737650,1.218e-05,9.053e+00,8.616e+00,3.882e+01,9.853e-02,4.140e-02
235,7.488e+01,0.740844,1.235e-05,9.054e+00,8.616e+00,3.883e+01,9.853e-02,4.140e-02
236,7.520e+01,0.744038,1.253e-05,9.056e+00,8.618e+00,3.883e+01,9.853e-02,4.140e-02
237,7.552e+01,0.747232,1.271e-05,9.055e+00,8.618e+00,3.883e+01,9.853e-02,4.140e-02
238,7.584e+01,0.750426,1.290e-05,9.052e+00,8.615e+00,3.883e+01,9.853e-02,4.140e-02
239,7.616e+01,0.753621,1.309e-05,9.054e+00,8.616e+00,3.883e+01,9.853e-02,4.140e-02
240,7.648e+01,0.756815,1.327e-05,9.055e+00,8.618e+00,3.883e+01,9.853e-02,4.140e-02
241,7.680e+01,0.760009,1.346e-05,9.053e+00,8.617e+00,3.883e+01,9.853e-02,4.140e-02
242,7.712e+01,0.763203,1.367e-05,9.055e+00,8.618e+00,3.884e+01,9.853e-02,4.140e-02
243,7.744e+01,0.766397,1.388e-05,9.054e+00,8.616e+00,3.884e+01,9.853e-02,4.140e-02
244,7.776e+01,0.769591,1.409e-05,9.055e+00,8.617e+00,3.884e+01,9.853e-02,4.140e-02
245,7.808e+01,0.772785,1.431e-05,9.056e+00,8.618e+00,3.884e+01,9.853e-02,4.140e-02
246,7.840e+01,0.775979,1.453e-05,9.054e+00,8.617e+00,3.885e+01,9.853e-02,4.140e-02
247,7.872e+01,0.779173,1.476e-05,9.055e+00,8.618e+00,3.885e+01,9.853e-02,4.140e-02
248,7.904e+01,0.782367,1.499e-05,9.056e+00,8.619e+00,3.885e+01,9.853e-02,4.140e-02
249,7.936e+01,0.785561,1.522e-05,9.057e+00,8.620e+00,3.885e+01,9.853e-02,4.140e-02
250,7.968e+01,0.788755,1.547e-05,9.054e+00,8.617e+00,3.885e+01,9.853e-02,4.140e-02
251,8.000e+01,0.792109,1.572e-05,9.058e+00,8.620e+00,3.885e+01,9.853e-02,4.140e-02
252,8.032e+01,0.795303,1.598e-05,9.057e+00,8.619e+00,3.885e+01,9.853e-02,4.140e-02
253,8.064e+01,0.798497,1.625e-05,9.054e+00,8.617e+00,3.885e+01,9.853e-02,4.140e-02
254,8.096e+01,0.801691,1.655e-05,9.055e+00,8.618e+00,3.885e+01,9.853e-02,4.140e-02
255,8.128e+01,0.804885,1.686e-05,9.054e+00,8.616e+00,3.884e+01,9.853e-02,4.140e-02
256,8.160e+01,0.808079,1.720e-05,9.052e+00,8.615e+00,3.884e+01,9.853e-02,4.140e-02
257,8.192e+01,0.811273,1.757e-05,9.056e+00,8.619e+00,3.884e+01,9.853e-02,4.140e-02
258,8.224e+01,0.814467,1.799e-05,9.053e+00,8.616e+00,3.885e+01,9.853e-02,4.140e-02
259,8.256e+01,0.817661,1.850e-05,9.055e+00,8.618e+00,3.885e+01,9.853e-02,4.140e-02
260,8.288e+01,0.820855,1.908e-05,9.055e+00,8.618e+00,3.885e+01,9.853e-02,4.140e-02
261,8.320e+01,0.824049,1.976e-05,9.057e+00,8.619e+00,3.886e+01,9.853e-02,4.140e-02
262,8.352e+01,0.827243,2.063e-05,9.056e+00,8.619e+00,3.886e+01,9.853e-02,4.140e-02
263,8.384e+01,0.830437,2.169e-05,9.057e+00,8.620e+00,3.886e+01,9.853e-02,4.140e-02
264,8.416e+01,0.833631,2.300e-05,9.056e+00,8.618e+00,3.886e+01,9.853e-02,4.140e-02
265,8.448e+01,0.836825,2.466e-05,9.059e+00,8.621e+00,3.886e+01,9.853e-02,4.140e-02
266,8.480e+01,0.840019,2.673e-05,9.058e+00,8.620e+00,3.887e+01,9.853e-02,4.140e-02
267,8.512e+01,0.843214,2.930e-05,9.057e+00,8.619e+00,3.887e+01,9.853e-02,4.140e-02
268,8.544e+01,0.846408,3.241e-05,9.057e+00,8.620e+00,3.887e+01,9.853e-02,4.140e-02
269,8.576e+01,0.849602,3.605e-05,9.057e+00,8.620e+00,3.887e+01,9.853e-02,4.140e-02
270,8.608e+01,0.852796,4.016e-05,9.060e+00,8.622e+00,3.887e+01,9.853e-02,4.140e-02
271,8.640e+01,0.855990,4.456e-05,9.059e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
272,8.672e+01,0.859184,4.899e-05,9.058e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
273,8.704e+01,0.862538,5.322e-05,9.058e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
274,8.736e+01,0.865732,5.695e-05,9.060e+00,8.622e+00,3.888e+01,9.853e-02,4.140e-02
275,8.768e+01,0.868926,6.007e-05,9.059e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
276,8.800e+01,0.872120,6.245e-05,9.059e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
277,8.832e+01,0.875314,6.410e-05,9.057e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
278,8.864e+01,0.878508,6.514e-05,9.059e+00,8.623e+00,3.888e+01,9.853e-02,4.140e-02
279,8.896e+01,0.881702,6.568e-05,9.059e+00,8.622e+00,3.888e+01,9.853e-02,4.140e-02
280,8.928e+01,0.884896,6.592e-05,9.059e+00,8.621e+00,3.888e+01,9.853e-02,4.140e-02
281,8.960e+01,0.888090,6.597e-05,9.058e+00,8.620e+00,3.888e+01,9.853e-02,4.140e-02
282,8.992e+01,0.891284,6.596e-05,9.062e+00,8.624e+00,3.888e+01,9.853e-02,4.140e-02
283,9.024e+01,0.894478,6.597e-05,9.061e+00,8.625e+00,3.888e+01,9.853e-02,4.140e-02
284,9.056e+01,0.897672,6.603e-05,9.059e+00,8.622e+00,3.889e+01,9.853e-02,4.140e-02
285,9.088e+01,0.900866,6.619e-05,9.058e+00,8.620e+00,3.889e+01,9.853e-02,4.140e-02
286,9.120e+01,0.904060,6.647e-05,9.061e+00,8.623e+00,3.889e+01,9.853e-02,4.140e-02
287,9.152e+01,0.907254,6.683e-05,9.061e+00,8.624e+00,3.889e+01,9.853e-02,4.140e-02
288,9.184e+01,0.910448,6.733e-05,9.060e+00,8.623e+00,3.890e+01,9.853e-02,4.140e-02
289,9.216e+01,0.913642,6.793e-05,9.060e+00,8.623e+00,3.889e+01,9.853e-02,4.140e-02
290,9.248e+01,0.916836,6.862e-05,9.059e+00,8.621e+00,3.889e+01,9.853e-02,4.140e-02
291,9.280e+01,0.920030,6.942e-05,9.060e+00,8.622e+00,3.889e+01,9.853e-02,4.140e-02
292,9.312e+01,0.923224,7.031e-05,9.061e+00,8.624e+00,3.890e+01,9.853e-02,4.140e-02
293,9.344e+01,0.926418,7.127e-05,9.058e+00,8.622e+00,3.890e+01,9.853e-02,4.140e-02
294,9.376e+01,0.929613,7.231e-05,9.058e+00,8.622e+00,3.889e+01,9.853e-02,4.140e-02
295,9.408e+01,0.932807,7.340e-05,9.060e+00,8.622e+00,3.889e+01,9.853e-02,4.140e-02
296,9.440e+01,0.936160,7.455e-05,9.059e+00,8.623e+00,3.889e+01,9.853e-02,4.140e-02
297,9.472e+01,0.939354,7.576e-05,9.058e+00,8.621e+00,3.890e+01,9.853e-02,4.140e-02
298,9.504e+01,0.942548,7.699e-05,9.061e+00,8.624e+00,3.890e+01,9.853e-02,4.140e-02
299,9.536e+01,0.945742,7.826e-05,9.060e+00,8.622e+00,3.890e+01,9.853e-02,4.140e-02
300,9.568e+01,0.948937,7.955e-05,9.060e+00,8.621e+00,3.890e+01,9.853e-02,4.140e-02
301,9.600e+01,0.952131,8.084e-05,9.062e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
302,9.632e+01,0.955325,8.213e-05,9.060e+00,8.622e+00,3.891e+01,9.853e-02,4.140e-02
303,9.664e+01,0.958519,8.341e-05,9.060e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
304,9.696e+01,0.961713,8.468e-05,9.061e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
305,9.728e+01,0.964907,8.593e-05,9.061e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
306,9.760e+01,0.968101,8.713e-05,9.061e+00,8.624e+00,3.891e+01,9.853e-02,4.140e-02
307,9.792e+01,0.971295,8.830e-05,9.060e+00,8.622e+00,3.891e+01,9.853e-02,4.140e-02
308,9.824e+01,0.974489,8.942e-05,9.062e+00,8.624e+00,3.891e+01,9.853e-02,4.140e-02
309,9.856e+01,0.977683,9.048e-05,9.060e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
310,9.888e+01,0.980877,9.150e-05,9.063e+00,8.626e+00,3.891e+01,9.853e-02,4.140e-02
311,9.920e+01,0.984071,9.245e-05,9.059e+00,8.622e+00,3.891e+01,9.853e-02,4.140e-02
312,9.952e+01,0.987265,9.335e-05,9.063e+00,8.626e+00,3.891e+01,9.853e-02,4.140e-02
313,9.984e+01,0.990459,9.418e-05,9.062e+00,8.625e+00,3.891e+01,9.853e-02,4.140e-02
314,1.002e+02,0.993653,9.496e-05,9.060e+00,8.623e+00,3.891e+01,9.853e-02,4.140e-02
315,1.005e+02,0.996847,9.565e-05,9.062e+00,8.624e+00,3.892e+01,9.853e-02,4.140e-02
316,1.008e+02,1.000041,9.629e-05,9.063e+00,8.624e+00,3.892e+01,9.853e-02,4.140e-02
317,1.011e+02,1.003235,9.686e-05,9.063e+00,8.625e+00,3.892e+01,9.853e-02,4.140e-02
318,1.014e+02,1.006429,9.738e-05,9.063e+00,8.625e+00,3.892e+01,9.853e-02,4.140e-02
319,1.018e+02,1.009783,9.782e-05,9.063e+00,8.625e+00,3.892e+01,9.853e-02,4.140e-02
320,1.021e+02,1.012977,9.823e-05,9.061e+00,8.624e+00,3.892e+01,9.853e-02,4.140e-02
321,1.024e+02,1.016171,9.854e-05,9.060e+00,8.623e+00,3.892e+01,9.853e-02,4.140e-02
322,1.027e+02,1.019365,9.878e-05,9.066e+00,8.628e+00,3.893e+01,9.853e-02,4.140e-02
323,1.030e+02,1.022559,9.897e-05,9.063e+00,8.626e+00,3.893e+01,9.853e-02,4.140e-02
324,1.034e+02,1.025753,9.908e-05,9.065e+00,8.628e+00,3.893e+01,9.853e-02,4.140e-02
325,1.037e+02,1.028947,9.913e-05,9.064e+00,8.627e+00,3.893e+01,9.853e-02,4.140e-02
326,1.040e+02,1.032141,9.910e-05,9.064e+00,8.626e+00,3.893e+01,9.853e-02,4.140e-02
327,1.043e+02,1.035335,9.901e-05,9.065e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
328,1.046e+02,1.038530,9.885e-05,9.065e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
329,1.050e+02,1.041724,9.862e-05,9.065e+00,8.628e+00,3.894e+01,9.853e-02,4.140e-02
330,1.053e+02,1.044918,9.832e-05,9.063e+00,8.625e+00,3.894e+01,9.853e-02,4.140e-02
331,1.056e+02,1.048112,9.795e-05,9.064e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
332,1.059e+02,1.051306,9.752e-05,9.063e+00,8.626e+00,3.894e+01,9.853e-02,4.140e-02
333,1.062e+02,1.054500,9.703e-05,9.065e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
334,1.066e+02,1.057694,9.649e-05,9.065e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
335,1.069e+02,1.060888,9.588e-05,9.066e+00,8.628e+00,3.894e+01,9.853e-02,4.140e-02
336,1.072e+02,1.064082,9.524e-05,9.060e+00,8.623e+00,3.894e+01,9.853e-02,4.140e-02
337,1.075e+02,1.067276,9.457e-05,9.064e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
338,1.078e+02,1.070470,9.387e-05,9.066e+00,8.628e+00,3.894e+01,9.853e-02,4.140e-02
339,1.082e+02,1.073664,9.313e-05,9.064e+00,8.626e+00,3.894e+01,9.853e-02,4.140e-02
340,1.085e+02,1.076858,9.239e-05,9.064e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
341,1.088e+02,1.080212,9.164e-05,9.064e+00,8.627e+00,3.894e+01,9.853e-02,4.140e-02
342,1.091e+02,1.083406,9.088e-05,9.065e+00,8.627e+00,3.895e+01,9.853e-02,4.140e-02
343,1.094e+02,1.086600,9.013e-05,9.066e+00,8.628e+00,3.895e+01,9.853e-02,4.140e-02
344,1.098e+02,1.089794,8.940e-05,9.065e+00,8.627e+00,3.895e+01,9.853e-02,4.140e-02
345,1.101e+02,1.092988,8.871e-05,9.064e+00,8.627e+00,3.895e+01,9.853e-02,4.140e-02
346,1.104e+02,1.096182,8.803e-05,9.064e+00,8.626e+00,3.894e+01,9.853e-02,4.140e-02
347,1.107e+02,1.099216,8.712e-05,9.066e+00,8.628e+00,3.895e+01,9.853e-02,4.140e-02
348,1.110e+02,1.098418,7.882e-05,9.065e+00,8.628e+00,3.895e+01,9.853e-02,4.140e-02
349,1.114e+02,1.095224,7.002e-05,9.064e+00,8.626e+00,3.895e+01,9.853e-02,4.140e-02
350,1.117e+02,1.092030,6.270e-05,9.063e+00,8.626e+00,3.896e+01,9.853e-02,4.140e-02
351,1.120e+02,1.088836,5.651e-05,9.066e+00,8.629e+00,3.896e+01,9.853e-02,4.140e-02
352,1.123e+02,1.085642,5.120e-05,9.064e+00,8.627e+00,3.896e+01,9.853e-02,4.140e-02
353,1.126e+02,1.082448,4.660e-05,9.065e+00,8.628e+00,3.895e+01,9.853e-02,4.140e-02
354,1.130e+02,1.079254,4.258e-05,9.064e+00,8.626e+00,3.895e+01,9.853e-02,4.140e-02
355,1.133e+02,1.076060,3.904e-05,9.066e+00,8.630e+00,3.895e+01,9.853e-02,4.140e-02
356,1.136e+02,1.072866,3.590e-05,9.064e+00,8.626e+00,3.895e+01,9.853e-02,4.140e-02
357,1.139e+02,1.069671,3.310e-05,9.066e+00,8.628e+00,3.896e+01,9.853e-02,4.140e-02
358,1.142e+02,1.066477,3.058e-05,9.064e+00,8.628e+00,3.896e+01,9.853e-02,4.140e-02
359,1.146e+02,1.063283,2.832e-05,9.065e+00,8.628e+00,3.896e+01,9.853e-02,4.140e-02
360,1.149e+02,1.060089,2.625e-05,9.067e+00,8.630e+00,3.897e+01,9.853e-02,4.140e-02
361,1.152e+02,1.056895,2.440e-05,9.069e+00,8.631e+00,3.897e+01,9.853e-02,4.140e-02
362,1.155e+02,1.053701,2.270e-05,9.069e+00,8.632e+00,3.897e+01,9.853e-02,4.140e-02
363,1.158e+02,1.050507,2.114e-05,9.068e+00,8.630e+00,3.897e+01,9.853e-02,4.140e-02
364,1.162e+02,1.047313,1.971e-05,9.068e+00,8.631e+00,3.897e+01,9.853e-02,4.140e-02
365,1.165e+02,1.044119,1.840e-05,9.067e+00,8.629e+00,3.897e+01,9.853e-02,4.140e-02
366,1.168e+02,1.040925,1.717e-05,9.068e+00,8.629e+00,3.897e+01,9.853e-02,4.140e-02
367,1.171e+02,1.037731,1.605e-05,9.067e+00,8.630e+00,3.897e+01,9.853e-02,4.140e-02
368,1.174e+02,1.034537,1.501e-05,9.067e+00,8.629e+00,3.897e+01,9.853e-02,4.140e-02
369,1.178e+02,1.031343,1.405e-05,9.068e+00,8.630e+00,3.897e+01,9.853e-02,4.140e-02
370,1.181e+02,1.027989,1.315e-05,9.067e+00,8.629e+00,3.897e+01,9.853e-02,4.140e-02
371,1.184e+02,1.024795,1.231e-05,9.067e+00,8.630e+00,3.897e+01,9.853e-02,4.140e-02
372,1.187e+02,1.021601,1.152e-05,9.068e+00,8.630e+00,3.898e+01,9.853e-02,4.140e-02
373,1.190e+02,1.018407,1.079e-05,9.069e+00,8.632e+00,3.898e+01,9.853e-02,4.140e-02
374,1.194e+02,1.015213,1.010e-05,9.068e+00,8.631e+00,3.898e+01,9.853e-02,4.140e-02
375,1.197e+02,1.012019,9.470e-06,9.069e+00,8.632e+00,3.898e+01,9.853e-02,4.140e-02
376,1.200e+02,1.008825,8.857e-06,9.068e+00,8.631e+00,3.897e+01,9.853e-02,4.140e-02
377,1.203e+02,1.005631,8.295e-06,9.069e+00,8.631e+00,3.898e+01,9.853e-02,4.140e-02
378,1.206e+02,1.002437,7.747e-06,9.068e+00,8.630e+00,3.898e+01,9.853e-02,4.140e-02
379,1.210e+02,0.999243,7.258e-06,9.069e+00,8.631e+00,3.898e+01,9.853e-02,4.140e-02
380,1.213e+02,0.996049,6.779e-06,9.067e+00,8.630e+00,3.899e+01,9.853e-02,4.140e-02
381,1.216e+02,0.992855,6.337e-06,9.070e+00,8.632e+00,3.899e+01,9.853e-02,4.140e-02
382,1.219e+02,0.989661,5.908e-06,9.067e+00,8.629e+00,3.899e+01,9.853e-02,4.140e-02
383,1.222e+02,0.986467,5.511e-06,9.070e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
384,1.226e+02,0.983273,5.124e-06,9.071e+00,8.634e+00,3.899e+01,9.853e-02,4.140e-02
385,1.229e+02,0.980078,4.765e-06,9.070e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
386,1.232e+02,0.976884,4.429e-06,9.072e+00,8.634e+00,3.899e+01,9.853e-02,4.140e-02
387,1.235e+02,0.973690,4.104e-06,9.069e+00,8.632e+00,3.900e+01,9.853e-02,4.140e-02
388,1.238e+02,0.970496,3.794e-06,9.071e+00,8.633e+00,3.900e+01,9.853e-02,4.140e-02
389,1.242e+02,0.967302,3.496e-06,9.069e+00,8.632e+00,3.900e+01,9.853e-02,4.140e-02
390,1.245e+02,0.964108,3.220e-06,9.068e+00,8.631e+00,3.899e+01,9.853e-02,4.140e-02
391,1.248e+02,0.960914,2.951e-06,9.069e+00,8.631e+00,3.899e+01,9.853e-02,4.140e-02
392,1.251e+02,0.957720,2.688e-06,9.070e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
393,1.254e+02,0.954526,2.434e-06,9.070e+00,8.632e+00,3.899e+01,9.853e-02,4.140e-02
394,1.258e+02,0.951172,2.197e-06,9.069e+00,8.631e+00,3.899e+01,9.853e-02,4.140e-02
395,1.261e+02,0.947978,1.964e-06,9.070e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
396,1.264e+02,0.944784,1.735e-06,9.068e+00,8.631e+00,3.899e+01,9.853e-02,4.140e-02
397,1.267e+02,0.941590,1.530e-06,9.067e+00,8.630e+00,3.899e+01,9.853e-02,4.140e-02
398,1.270e+02,0.938396,1.322e-06,9.068e+00,8.630e+00,3.899e+01,9.853e-02,4.140e-02
399,1.274e+02,0.935202,1.123e-06,9.070e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
400,1.277e+02,0.932008,9.402e-07,9.068e+00,8.630e+00,3.899e+01,9.853e-02,4.140e-02
401,1.280e+02,0.928814,7.517e-07,9.069e+00,8.631e+00,3.899e+01,9.853e-02,4.140e-02
402,1.283e+02,0.925620,5.745e-07,9.071e+00,8.635e+00,3.900e+01,9.853e-02,4.140e-02
403,1.286e+02,0.922426,4.005e-07,9.071e+00,8.632e+00,3.899e+01,9.853e-02,4.140e-02
404,1.290e+02,0.919232,2.314e-07,9.071e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
405,1.293e+02,0.916038,5.599e-08,9.071e+00,8.633e+00,3.899e+01,9.853e-02,4.140e-02
406,1.296e+02,0.912844,-1.093e-07,9.068e+00,8.631e+00,3.900e+01,9.853e-02,4.140e-02
407,1.299e+02,0.909650,-2.664e-07,9.069e+00,8.632e+00,3.900e+01,9.853e-02,4.140e-02
408,1.302e+02,0.906456,-4.215e-07,9.072e+00,8.634e+00,3.900e+01,9.853e-02,4.140e-02
409,1.306e+02,0.903262,-5.801e-07,9.073e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
410,1.309e+02,0.900068,-7.319e-07,9.072e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
411,1.312e+02,0.896874,-8.884e-07,9.073e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
412,1.315e+02,0.893679,-1.058e-06,9.072e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
413,1.318e+02,0.890485,-1.223e-06,9.073e+00,8.634e+00,3.900e+01,9.853e-02,4.140e-02
414,1.322e+02,0.887291,-1.375e-06,9.071e+00,8.633e+00,3.900e+01,9.853e-02,4.140e-02
415,1.325e+02,0.883938,-1.516e-06,9.072e+00,8.634e+00,3.901e+01,9.853e-02,4.140e-02
416,1.328e+02,0.880744,-1.694e-06,9.071e+00,8.633e+00,3.900e+01,9.853e-02,4.140e-02
417,1.331e+02,0.877550,-1.851e-06,9.069e+00,8.632e+00,3.900e+01,9.853e-02,4.140e-02
418,1.334e+02,0.874356,-2.017e-06,9.073e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
419,1.338e+02,0.871161,-2.180e-06,9.072e+00,8.634e+00,3.901e+01,9.853e-02,4.140e-02
420,1.341e+02,0.867967,-2.349e-06,9.072e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
421,1.344e+02,0.864773,-2.516e-06,9.072e+00,8.635e+00,3.901e+01,9.853e-02,4.140e-02
422,1.347e+02,0.861579,-2.689e-06,9.072e+00,8.633e+00,3.901e+01,9.853e-02,4.140e-02
423,1.350e+02,0.858385,-2.870e-06,9.073e+00,8.635e+00,3.902e+01,9.853e-02,4.140e-02
424,1.354e+02,0.855191,-3.058e-06,9.072e+00,8.635e+00,3.902e+01,9.853e-02,4.140e-02
425,1.357e+02,0.851997,-3.254e-06,9.073e+00,8.635e+00,3.902e+01,9.853e-02,4.140e-02
426,1.360e+02,0.848803,-3.459e-06,9.074e+00,8.636e+00,3.902e+01,9.853e-02,4.140e-02
427,1.363e+02,0.845609,-3.664e-06,9.075e+00,8.637e+00,3.903e+01,9.853e-02,4.140e-02
428,1.366e+02,0.842415,-3.879e-06,9.075e+00,8.637e+00,3.903e+01,9.853e-02,4.140e-02
429,1.370e+02,0.839221,-4.111e-06,9.075e+00,8.637e+00,3.904e+01,9.853e-02,4.140e-02
430,1.373e+02,0.836027,-4.336e-06,9.072e+00,8.634e+00,3.904e+01,9.853e-02,4.140e-02
431,1.376e+02,0.832833,-4.580e-06,9.076e+00,8.637e+00,3.904e+01,9.853e-02,4.140e-02
432,1.379e+02,0.829639,-4.836e-06,9.077e+00,8.639e+00,3.904e+01,9.853e-02,4.140e-02
433,1.382e+02,0.826445,-5.110e-06,9.075e+00,8.636e+00,3.904e+01,9.853e-02,4.140e-02
434,1.386e+02,0.823251,-5.387e-06,9.074e+00,8.637e+00,3.904e+01,9.853e-02,4.140e-02
435,1.389e+02,0.820057,-5.691e-06,9.075e+00,8.638e+00,3.905e+01,9.853e-02,4.140e-02
436,1.392e+02,0.816863,-5.990e-06,9.076e+00,8.638e+00,3.905e+01,9.853e-02,4.140e-02
437,1.395e+02,0.813669,-6.312e-06,9.076e+00,8.638e+00,3.905e+01,9.853e-02,4.140e-02
438,1.398e+02,0.810475,-6.658e-06,9.074e+00,8.637e+00,3.905e+01,9.853e-02,4.140e-02
439,1.402e+02,0.807121,-7.016e-06,9.075e+00,8.637e+00,3.905e+01,9.853e-02,4.140e-02
440,1.405e+02,0.803927,-7.389e-06,9.074e+00,8.636e+00,3.904e+01,9.853e-02,4.140e-02
441,1.408e+02,0.800733,-7.809e-06,9.076e+00,8.638e+00,3.904e+01,9.853e-02,4.140e-02
442,1.411e+02,0.797539,-8.237e-06,9.076e+00,8.638e+00,3.905e+01,9.853e-02,4.140e-02
443,1.414e+02,0.794345,-8.692e-06,9.074e+00,8.636e+00,3.905e+01,9.853e-02,4.140e-02
444,1.418e+02,0.791151,-9.179e-06,9.075e+00,8.637e+00,3.905e+01,9.853e-02,4.140e-02
445,1.421e+02,0.787957,-9.699e-06,9.076e+00,8.637e+00,3.905e+01,9.853e-02,4.140e-02
446,1.424e+02,0.784762,-1.025e-05,9.073e+00,8.635e+00,3.905e+01,9.853e-02,4.140e-02
447,1.427e+02,0.781568,-1.083e-05,9.077e+00,8.639e+00,3.905e+01,9.853e-02,4.140e-02
448,1.430e+02,0.778374,-1.146e-05,9.077e+00,8.639e+00,3.905e+01,9.853e-02,4.140e-02
449,1.434e+02,0.775180,-1.213e-05,9.078e+00,8.640e+00,3.905e+01,9.853e-02,4.140e-02
450,1.437e+02,0.771986,-1.281e-05,9.077e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
451,1.440e+02,0.768792,-1.359e-05,9.075e+00,8.637e+00,3.906e+01,9.853e-02,4.140e-02
452,1.443e+02,0.765598,-1.449e-05,9.077e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
453,1.446e+02,0.762404,-1.540e-05,9.076e+00,8.639e+00,3.906e+01,9.853e-02,4.140e-02
454,1.450e+02,0.759210,-1.639e-05,9.079e+00,8.642e+00,3.906e+01,9.853e-02,4.140e-02
455,1.453e+02,0.756016,-1.745e-05,9.076e+00,8.638e+00,3.906e+01,9.853e-02,4.140e-02
456,1.456e+02,0.752822,-1.862e-05,9.077e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
457,1.459e+02,0.749628,-1.988e-05,9.076e+00,8.638e+00,3.907e+01,9.853e-02,4.140e-02
458,1.462e+02,0.746434,-2.125e-05,9.077e+00,8.640e+00,3.907e+01,9.853e-02,4.140e-02
459,1.466e+02,0.743240,-2.274e-05,9.076e+00,8.638e+00,3.907e+01,9.853e-02,4.140e-02
460,1.469e+02,0.740046,-2.438e-05,9.077e+00,8.639e+00,3.907e+01,9.853e-02,4.140e-02
461,1.472e+02,0.736852,-2.617e-05,9.078e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
462,1.475e+02,0.733498,-2.813e-05,9.075e+00,8.636e+00,3.906e+01,9.853e-02,4.140e-02
463,1.478e+02,0.730304,-3.028e-05,9.079e+00,8.641e+00,3.906e+01,9.853e-02,4.140e-02
464,1.482e+02,0.727110,-3.265e-05,9.075e+00,8.637e+00,3.906e+01,9.853e-02,4.140e-02
465,1.485e+02,0.723916,-3.525e-05,9.078e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
466,1.488e+02,0.720722,-3.812e-05,9.079e+00,8.640e+00,3.906e+01,9.853e-02,4.140e-02
467,1.491e+02,0.717528,-4.130e-05,9.074e+00,8.638e+00,3.906e+01,9.853e-02,4.140e-02
468,1.494e+02,0.714334,-4.479e-05,9.076e+00,8.638e+00,3.906e+01,9.853e-02,4.140e-02
469,1.498e+02,0.711140,-4.865e-05,9.078e+00,8.640e+00,3.907e+01,9.853e-02,4.140e-02
470,1.501e+02,0.707946,-5.292e-05,9.078e+00,8.640e+00,3.907e+01,9.853e-02,4.140e-02
471,1.504e+02,0.704752,-5.762e-05,9.078e+00,8.640e+00,3.907e+01,9.853e-02,4.140e-02
472,1.507e+02,0.701558,-6.281e-05,9.075e+00,8.638e+00,3.907e+01,9.853e-02,4.140e-02
473,1.510e+02,0.698363,-6.852e-05,9.077e+00,8.639e+00,3.907e+01,9.853e-02,4.140e-02
474,1.514e+02,0.695169,-7.475e-05,9.077e+00,8.639e+00,3.907e+01,9.853e-02,4.140e-02
475,1.517e+02,0.691975,-8.153e-05,9.077e+00,8.639e+00,3.907e+01,9.853e-02,4.140e-02
476,1.520e+02,0.688781,-8.887e-05,9.079e+00,8.642e+00,3.908e+01,9.853e-02,4.140e-02
